step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
673,CASH_OUT,8070.61,C718702544,917.57,0.0,M256290615,0.0,0.0,0,0
628,CASH_IN,29841.57,C607526654,77585.96,47744.39,C901224008,5781268.15,5811109.72,0,0
587,PAYMENT,828.36,C360916298,81658.68,80830.32,M397829845,0.0,0.0,0,0
625,PAYMENT,5966.44,C942478695,101413.86,95447.42,C722503273,37355.22,43321.66,0,0
420,CASH_OUT,744.17,C607850824,347548.0,346803.83,C473486641,374327.91,375072.08,0,0
422,PAYMENT,12100.24,C967043303,134.42,0.0,C478175386,2576782.72,2588882.96,0,0
104,CASH_OUT,1025.72,C537077308,12732.32,11706.6,C272397121,149309.53,150335.25,0,0
254,CASH_IN,5624.84,C304451095,81026.84,75402.0,C637552108,734805.64,740430.48,0,0
227,CASH_OUT,11043.48,C201281557,1805148.78,1794105.3,M938379910,0.0,0.0,0,0
112,CASH_IN,4506.16,C204078666,18701.51,14195.35,M882278994,0.0,0.0,0,0
510,PAYMENT,272.35,C807577342,40749.29,40476.94,C758156958,1524535.71,1524808.06,0,0
473,CASH_OUT,98076.11,C562837684,255484.39,157408.28,C359654955,4708.48,102784.59,0,0
99,CASH_IN,3842.72,C480424119,5328.75,1486.03,C642142157,19968.21,23810.93,0,0
153,CASH_OUT,724.69,C554814084,62623.2,61898.51,C712285553,519781.11,520505.8,0,0
338,CASH_IN,25381.96,C541417711,48519.95,23137.99,C173376339,81862.73,107244.69,0,0
706,TRANSFER,26845.53,C601463916,17704.14,0.0,M206413916,0.0,0.0,0,0
163,CASH_IN,5149.88,C882839238,163747.6,158597.72,C980024307,472545.45,477695.33,0,0
720,CASH_OUT,81175.79,C158165865,4474166.02,4392990.23,C720766308,11657.59,92833.38,0,0
681,PAYMENT,2667.66,C823019672,84746.82,82079.16,C919527047,11467.54,14135.2,0,0
161,CASH_IN,10545.69,C801642483,685.53,0.0,C115015536,1632921.22,1643466.91,0,0
580,CASH_IN,17434.43,C793830224,10485.69,0.0,M667836278,0.0,0.0,0,0
398,CASH_OUT,78511.26,C205675387,1153854.77,1075343.51,M332999907,0.0,0.0,0,0
277,PAYMENT,439.24,C165082363,37083.15,36643.91,C868596889,341260.22,341699.46,0,0
504,PAYMENT,252132.08,C532311310,5733.93,0.0,M305672580,0.0,0.0,0,0
392,CASH_OUT,47136.79,C881913386,270789.61,223652.82,C402641424,772372.33,819509.12,0,0
135,CASH_OUT,15901.74,C464323393,16691.67,789.93,C284440344,409889.77,425791.51,0,0
195,PAYMENT,2441.88,C959629660,64222.81,61780.93,C909620527,1648370.37,1650812.25,0,0
401,CASH_IN,2152.74,C217326729,6226.66,4073.92,C676735181,450983.54,453136.28,0,0
640,TRANSFER,12478.31,C366992705,25948.79,13470.48,C104648146,53732.11,66210.42,0,0
33,PAYMENT,16995.43,C305718272,56370.11,39374.68,M878837937,0.0,0.0,0,0
688,PAYMENT,14006.85,C304235259,48943.37,34936.52,C205962980,779711.23,793718.08,0,0
460,CASH_OUT,10297.22,C675832441,126664.35,116367.13,C329797269,32256.2,42553.42,0,0
470,TRANSFER,15489.91,C581695135,89537.61,74047.7,M641375551,0.0,0.0,0,0
375,TRANSFER,305.38,C250519597,7809.23,7503.85,C859947314,241416.68,241722.06,0,0
22,TRANSFER,5436.24,C552991960,1743899.01,1738462.77,C609721894,643385.02,648821.26,0,0
670,CASH_IN,1017.55,C297018781,43759.3,42741.75,C493486679,155357.96,156375.51,0,0
38,CASH_OUT,7625.03,C399085574,4019.54,0.0,M849614502,0.0,0.0,0,0
230,CASH_IN,57509.1,C596743109,703.01,0.0,C732842568,1125.67,58634.77,0,0
365,PAYMENT,2073.45,C368227631,69589.2,67515.75,C298777291,3987168.14,3989241.59,0,0
563,CASH_OUT,2796.34,C180943908,9390.64,6594.3,C572087589,767751.55,770547.89,0,0
438,CASH_IN,2265.89,C575808013,188265.83,185999.94,C823192710,697700.28,699966.17,0,0
283,CASH_OUT,2768.72,C967607278,65954.42,63185.7,C215238810,587997.4,590766.12,0,0
27,CASH_OUT,18603.02,C690907304,157826352.87,157807749.85,C294184632,701823.25,720426.27,0,0
226,PAYMENT,26391.46,C205128697,4809.14,0.0,C996297562,2628996.15,2655387.61,0,0
277,PAYMENT,73408.94,C154318806,496517.23,423108.29,C480987586,1525637.44,1599046.38,0,0
609,CASH_IN,1794.18,C800235246,6773.7,4979.52,M507608561,0.0,0.0,0,0
284,CASH_OUT,22604.61,C680451872,315499.9,292895.29,C555365152,815336.03,837940.64,0,0
481,CASH_OUT,29014.58,C997677788,1031209.42,1002194.84,C330074958,283628.86,312643.44,0,0
453,CASH_OUT,96755.7,C115846122,30068.19,0.0,M652172808,0.0,0.0,0,0
659,CASH_OUT,2006.74,C200140141,13927.18,11920.44,M344334478,0.0,0.0,0,0
516,CASH_OUT,401.27,C909134796,43775.78,43374.51,M537633515,0.0,0.0,0,0
547,PAYMENT,5345.02,C353810544,13547.93,8202.91,C221166907,115824.84,121169.86,0,0
192,PAYMENT,547452.61,C278575192,1500382.65,952930.04,C917557160,101224.69,648677.3,0,0
49,CASH_IN,1567.29,C536383774,40329.59,38762.3,M437455876,0.0,0.0,0,0
512,DEBIT,16821.07,C621453189,144215.31,127394.24,C232731028,248023.23,264844.3,0,0
17,PAYMENT,291.55,C616854671,152936.14,152644.59,C600258136,711959.2,712250.75,0,0
172,CASH_OUT,356602.61,C329509408,356602.61,0.0,C218451078,64145.93,420748.54,1,0
220,CASH_OUT,484.29,C530613729,24245.31,23761.02,C658053247,85053.23,85537.52,0,0
158,CASH_IN,224.37,C162959284,277830.91,277606.54,M245934792,0.0,0.0,0,0
477,PAYMENT,9398.48,C276777762,808346.8,798948.32,C632378393,237710.61,247109.09,0,0
46,CASH_IN,9677.46,C506919288,43855.0,34177.54,C918485133,948715.07,958392.53,0,0
373,CASH_IN,68113.74,C102314313,4163.06,0.0,C487889723,708077.17,776190.91,0,0
518,TRANSFER,28975.1,C519212169,924667.61,895692.51,C856699057,33452.42,62427.52,0,0
99,TRANSFER,403.08,C384759615,84734.76,84331.68,C409528911,255964.01,256367.09,0,0
37,PAYMENT,6452.32,C941889393,60379.04,53926.72,M698216060,0.0,0.0,0,0
280,CASH_OUT,2847.98,C943026227,231775.61,228927.63,C875388247,40422.49,43270.47,0,0
349,TRANSFER,1093.81,C588561518,1043783.8,1042689.99,C143603113,15775.1,16868.91,0,0
497,PAYMENT,15529.69,C406284028,38408.88,22879.19,M188313058,0.0,0.0,0,0
302,CASH_OUT,38733.94,C554200826,737693.17,698959.23,C452311239,2448.03,41181.97,0,0
181,PAYMENT,2421.29,C847959430,69161.96,66740.67,C630120085,212.62,2633.91,0,0
607,PAYMENT,4918.33,C884374109,208481.81,203563.48,M224256201,0.0,0.0,0,0
99,CASH_IN,5435.58,C941128035,17785.1,12349.52,C513155580,35608.08,41043.66,0,0
700,PAYMENT,3006.02,C696751693,36038.74,33032.72,C404525471,88996.35,92002.37,0,0
116,CASH_OUT,4268.1,C810678904,524055.55,519787.45,C590641779,263637.59,267905.69,0,0
191,TRANSFER,3003.13,C871385010,1177.65,0.0,C744663324,150075.68,153078.81,0,0
253,CASH_IN,9768.82,C622559454,243019.06,233250.24,C890461268,35102.24,44871.06,0,0
161,PAYMENT,3362.15,C266211829,127904.86,124542.71,C435014871,8198578.58,8201940.73,0,0
256,CASH_OUT,15377.16,C303901283,1659531.37,1644154.21,C837710623,139101.9,154479.06,0,0
323,PAYMENT,3343.71,C418587604,447842.0,444498.29,M576693984,0.0,0.0,0,0
128,PAYMENT,21377.86,C333754555,85281.05,63903.19,C342529746,24845.8,46223.66,0,0
18,CASH_OUT,3237.23,C162795957,4704.71,1467.48,C694762662,76610.85,79848.08,0,0
735,CASH_OUT,20102.6,C721890096,18747.9,0.0,C537315952,170963.0,191065.6,0,0
566,CASH_IN,2269.04,C889991777,38031.1,35762.06,C412017904,188902.53,191171.57,0,0
570,PAYMENT,30578.24,C682177668,1183574.19,1152995.95,M559520342,0.0,0.0,0,0
323,PAYMENT,562.82,C165452690,297013.96,296451.14,C302706330,1542.97,2105.79,0,0
686,CASH_OUT,8032.33,C903132646,12209.05,4176.72,C174742261,3451138.18,3459170.51,0,0
626,PAYMENT,3460.86,C436730606,134003.1,130542.24,M961609527,0.0,0.0,0,0
288,CASH_IN,7560.77,C161380746,23919.9,16359.13,C610754070,34385.29,41946.06,0,0
663,CASH_OUT,1367.88,C153839920,16454.67,15086.79,M829211472,0.0,0.0,0,0
639,CASH_OUT,6051.76,C727255918,210478.35,204426.59,C494537192,369691.85,375743.61,0,0
155,PAYMENT,1534.51,C611947770,44854.37,43319.86,C292518998,109227.43,110761.94,0,0
490,TRANSFER,5668.87,C639931481,5834.11,165.24,M113728694,0.0,0.0,0,0
386,PAYMENT,4930.88,C670292350,312970.45,308039.57,C823872620,165135.75,170066.63,0,0
104,CASH_OUT,13291.56,C269042105,81145.84,67854.28,C627903421,73462.96,86754.52,0,0
393,CASH_OUT,8943.78,C161073976,28775.86,19832.08,C821657025,1421441.65,1430385.43,0,0
246,CASH_IN,135598.5,C645276696,1184629.65,1049031.15,M212927452,0.0,0.0,0,0
176,CASH_OUT,3771.01,C186019028,502951.18,499180.17,C525598787,397707.49,401478.5,0,0
39,PAYMENT,6641.26,C299528037,76358.55,69717.29,C570361572,1258725.95,1265367.21,0,0
477,PAYMENT,961701.94,C173574218,1951.05,0.0,C661204449,326536.52,1288238.46,0,0
682,CASH_OUT,5794.54,C738914080,551859.19,546064.65,M807110812,0.0,0.0,0,0
538,CASH_IN,33854.66,C172972420,22769.06,0.0,M826406387,0.0,0.0,0,0
408,CASH_IN,19241.5,C825003955,43663.06,24421.56,C191274405,6761429.3,6780670.8,0,0
525,PAYMENT,268920.02,C352548261,32680.9,0.0,M228009184,0.0,0.0,0,0
506,CASH_OUT,947.69,C533550699,4486.27,3538.58,C253939747,14492.6,15440.29,0,0
36,CASH_OUT,798.81,C228727266,148006.63,147207.82,C523925579,704089.1,704887.91,0,0
685,PAYMENT,1515.01,C711684318,11099.55,9584.54,C530167052,409174.51,410689.52,0,0
20,PAYMENT,10500.4,C364371717,133435.52,122935.12,C846290420,24672.45,35172.85,0,0
321,CASH_OUT,1798.84,C721609600,9208.24,7409.4,C734105999,2598929.63,2600728.47,0,0
512,CASH_OUT,330.25,C738360085,24132.49,23802.24,C209223328,226539.25,226869.5,0,0
400,CASH_OUT,2025.28,C142672287,124272.64,122247.36,M896106713,0.0,0.0,0,0
654,DEBIT,14085.13,C765055833,76658.6,62573.47,C281165175,14251.63,28336.76,0,0
471,CASH_IN,2089.35,C188029013,207608.29,205518.94,C169482279,373974.54,376063.89,0,0
143,TRANSFER,44964.03,C550139320,241455.77,196491.74,M490530625,0.0,0.0,0,0
92,CASH_OUT,1498.06,C805849060,859973.24,858475.18,M313767380,0.0,0.0,0,0
354,TRANSFER,8276.83,C726713347,59785.02,51508.19,M463602964,0.0,0.0,0,0
727,CASH_OUT,4508.02,C706907788,669280.33,664772.31,C315031290,43425.15,47933.17,0,0
51,PAYMENT,10750.64,C661333669,31419.69,20669.05,C738834325,63598.29,74348.93,0,0
665,CASH_IN,12497.47,C439699535,283714.69,271217.22,C534102044,33532.35,46029.82,0,0
698,CASH_OUT,87360.15,C379995032,566440.84,479080.69,C231814874,624683.72,712043.87,0,0
575,PAYMENT,22805.77,C319321646,562189.99,539384.22,C350041868,1937616.88,1960422.65,0,0
190,CASH_OUT,4310.68,C819112790,3236.93,0.0,C999912828,5362.57,9673.25,0,0
125,CASH_OUT,20318.64,C869005091,111.06,0.0,C556022667,22736.59,43055.23,0,0
150,PAYMENT,24968.55,C437352358,181709.04,156740.49,C878678109,1820.59,26789.14,0,0
314,PAYMENT,174111.09,C356287095,60176.13,0.0,C635915400,209611.54,383722.63,0,0
570,CASH_IN,6401.58,C385201412,104907.28,98505.7,M399056778,0.0,0.0,0,0
342,PAYMENT,7155.43,C524971817,71922.2,64766.77,C921216010,24356.81,31512.24,0,0
305,PAYMENT,58014.54,C240529481,30379.44,0.0,C866108140,67953.01,125967.55,0,0
692,CASH_OUT,404.32,C821221887,188182.57,187778.25,C922456351,406762.04,407166.36,0,0
682,CASH_OUT,5961.3,C793101194,117934.64,111973.34,C724830363,3628293.83,3634255.13,0,0
54,TRANSFER,22959.79,C422119408,48552.07,25592.28,M737426805,0.0,0.0,0,0
444,CASH_OUT,38980.6,C590941149,63441.64,24461.04,C393102301,202584.94,241565.54,0,0
613,PAYMENT,294.7,C439492674,205621.13,205326.43,M912074097,0.0,0.0,0,0
264,CASH_OUT,1088.55,C907308348,18244.88,17156.33,M947711366,0.0,0.0,0,0
53,CASH_IN,192.67,C177892576,6480.58,6287.91,C960050268,363701.61,363894.28,0,0
572,CASH_IN,30013.68,C110002396,6283.79,0.0,M791308459,0.0,0.0,0,0
620,CASH_OUT,11011.39,C592080329,21652.33,10640.94,C529749624,9110.93,20122.32,0,0
5,CASH_OUT,68085.58,C766964667,1165765.65,1097680.07,M482356574,0.0,0.0,0,0
103,PAYMENT,8465.47,C704509817,78083.87,69618.4,M610914579,0.0,0.0,0,0
196,PAYMENT,233625.83,C207354053,15397.5,0.0,M815838988,0.0,0.0,0,0
350,CASH_OUT,1969.34,C178663096,89734.05,87764.71,M747643947,0.0,0.0,0,0
47,CASH_IN,4671.76,C677280546,7416.18,2744.42,M534268004,0.0,0.0,0,0
656,CASH_OUT,15051.69,C328872698,41288.2,26236.51,C620263193,521222.92,536274.61,0,0
269,CASH_IN,2781.84,C643189555,26348.25,23566.41,M649127152,0.0,0.0,0,0
370,PAYMENT,15149.9,C384756779,4244.76,0.0,C399456538,5287.47,20437.37,0,0
636,CASH_OUT,6863.83,C242224154,533098.28,526234.45,C258241728,1011345.06,1018208.89,0,0
106,CASH_IN,6289.37,C474745382,28190.68,21901.31,C924633240,43067.21,49356.58,0,0
670,PAYMENT,6714.84,C173864104,55444.13,48729.29,C588160337,33927.26,40642.1,0,0
659,CASH_OUT,23344.11,C362298393,241259.42,217915.31,C216003492,7980.96,31325.07,0,0
657,PAYMENT,4844.82,C496776692,121002.88,116158.06,M231200576,0.0,0.0,0,0
120,CASH_OUT,1510.32,C406002884,69870.94,68360.62,C369176186,53846.08,55356.4,0,0
604,CASH_OUT,8962.04,C269379374,37194.28,28232.24,C625426306,2381687.47,2390649.51,0,0
58,CASH_OUT,3131.06,C570497096,256884.72,253753.66,C633943662,21861.09,24992.15,0,0
346,PAYMENT,1810.18,C995226828,59015.96,57205.78,C347843014,38649.5,40459.68,0,0
741,CASH_OUT,603.97,C683275843,79887.04,79283.07,C774708255,49975.43,50579.4,0,0
474,PAYMENT,32751.31,C855420240,554464.84,521713.53,C244534648,31638.46,64389.77,0,0
117,PAYMENT,21889.19,C424825305,620977.58,599088.39,C131915385,11434.12,33323.31,0,0
127,PAYMENT,66911.05,C756783995,102481.91,35570.86,M206948323,0.0,0.0,0,0
393,CASH_IN,8136.88,C966616964,73807.96,65671.08,M892204952,0.0,0.0,0,0
641,CASH_IN,40856.76,C802201721,222267.94,181411.18,C156749852,55344.07,96200.83,0,0
58,PAYMENT,1967.46,C667945747,36195.42,34227.96,C991541224,44225.39,46192.85,0,0
634,PAYMENT,463.05,C108399996,36385.84,35922.79,M173259976,0.0,0.0,0,0
513,CASH_OUT,2624.16,C817112652,52819.17,50195.01,M634868281,0.0,0.0,0,0
96,CASH_IN,5949.63,C977358886,7809.35,1859.72,M828112320,0.0,0.0,0,0
638,CASH_OUT,13914.46,C695499669,6748076.1,6734161.64,C128721392,422982.77,436897.23,0,0
118,CASH_OUT,55341.61,C421455482,26919.35,0.0,C292302534,324081.99,379423.6,0,0
560,CASH_IN,13136.11,C812308209,152552.27,139416.16,M510849034,0.0,0.0,0,0
601,CASH_OUT,239448.86,C211225158,57880.65,0.0,C749167041,1151673.85,1391122.71,0,0
488,CASH_OUT,9698.53,C244193987,237021.49,227322.96,M829290130,0.0,0.0,0,0
237,PAYMENT,9424.83,C383968123,27774.63,18349.8,C451066210,349195.33,358620.16,0,0
272,PAYMENT,13457.66,C223940587,92375.76,78918.1,C263999734,8211387.17,8224844.83,0,0
189,CASH_IN,14305.92,C214929002,10933.23,0.0,C425078141,32981.57,47287.49,0,0
704,CASH_IN,14000.98,C897163846,679016.15,665015.17,C767831721,440042.11,454043.09,0,0
447,CASH_OUT,1276.17,C694019365,224834.42,223558.25,M769190932,0.0,0.0,0,0
581,CASH_OUT,29094.05,C266910922,3523.71,0.0,M203437444,0.0,0.0,0,0
247,PAYMENT,347502.79,C392431670,61591.28,0.0,C916227875,583621.98,931124.77,0,0
76,CASH_OUT,2154.95,C402533494,3710.95,1556.0,C182159778,99608.68,101763.63,0,0
154,PAYMENT,7617.03,C749431082,12100.57,4483.54,C809829892,2181281.21,2188898.24,0,0
656,CASH_OUT,1033.61,C326161867,377743.12,376709.51,M907034823,0.0,0.0,0,0
435,PAYMENT,25031.29,C870530217,414.85,0.0,C658290894,318478.6,343509.89,0,0
86,PAYMENT,24995.24,C468164906,484328.5,459333.26,M924174273,0.0,0.0,0,0
697,PAYMENT,848.91,C318610946,127719.59,126870.68,M628482314,0.0,0.0,0,0
285,PAYMENT,1131.53,C838194420,51009.24,49877.71,C951188873,20640.39,21771.92,0,0
220,PAYMENT,356.92,C781007818,346550.88,346193.96,C600387133,13536.18,13893.1,0,0
69,CASH_OUT,85439.98,C383450553,13331039.36,13245599.38,M316822569,0.0,0.0,0,0
47,CASH_OUT,2302.9,C642678844,4194.55,1891.65,C415210792,229281.82,231584.72,0,0
94,CASH_OUT,6625.51,C624557080,1770948.81,1764323.3,M810917196,0.0,0.0,0,0
453,PAYMENT,4675.16,C369639388,413666.15,408990.99,M634615027,0.0,0.0,0,0
204,PAYMENT,35691.65,C154544899,14624.11,0.0,M626402312,0.0,0.0,0,0
218,PAYMENT,21814.58,C199104722,171027.01,149212.43,C642019241,36807.54,58622.12,0,0
474,CASH_OUT,20135.33,C781057736,6475.3,0.0,C380960951,241018.1,261153.43,0,0
432,PAYMENT,2396.86,C554811020,22354.38,19957.52,C682438493,1047452.44,1049849.3,0,0
341,CASH_IN,22512.97,C990505735,888.85,0.0,M468954488,0.0,0.0,0,0
551,CASH_OUT,32619.19,C397083132,4035.34,0.0,C969174243,7621.5,40240.69,0,0
612,CASH_OUT,21537.39,C147337803,128463.05,106925.66,C680388580,142582.66,164120.05,0,0
289,CASH_OUT,1171.93,C103807155,153344.92,152172.99,M686928797,0.0,0.0,0,0
254,PAYMENT,1488.29,C458153605,149986.92,148498.63,C118973435,187649.68,189137.97,0,0
734,PAYMENT,109719.87,C927982963,213706.63,103986.76,M920301073,0.0,0.0,0,0
357,CASH_OUT,149629.7,C240466536,75879.72,0.0,M133928654,0.0,0.0,0,0
23,PAYMENT,7295.66,C784095277,232515.1,225219.44,C562145358,1660888.63,1668184.29,0,0
522,CASH_OUT,7281.51,C381272327,512058.5,504776.99,M227919275,0.0,0.0,0,0
100,PAYMENT,10261.17,C273497327,98008.48,87747.31,M511919441,0.0,0.0,0,0
180,PAYMENT,19312.47,C895890631,25115.7,5803.23,C583307859,11672.14,30984.61,0,0
223,CASH_IN,930.99,C574417266,44767.36,43836.37,C437755361,999639.24,1000570.23,0,0
659,CASH_OUT,11448.66,C692362342,11243.01,0.0,C504088307,436262.63,447711.29,0,0
442,CASH_IN,1726.54,C857704655,328662.94,326936.4,M575191040,0.0,0.0,0,0
608,CASH_IN,7860.75,C559225330,2414.14,0.0,M593552134,0.0,0.0,0,0
325,CASH_OUT,2152.22,C702269164,43533.36,41381.14,C138634432,553361.95,555514.17,0,0
516,CASH_OUT,3064.3,C110382761,186889.15,183824.85,C135282942,1229154.11,1232218.41,0,0
16,PAYMENT,10640.06,C220123666,7784.13,0.0,M289911827,0.0,0.0,0,0
336,CASH_IN,3210.06,C180792472,3655.54,445.48,M697716156,0.0,0.0,0,0
258,CASH_IN,1558.88,C841976666,626.86,0.0,M808037197,0.0,0.0,0,0
497,PAYMENT,71701.29,C260045822,33905.94,0.0,C936855553,8540.29,80241.58,0,0
160,CASH_IN,1592.7,C685823118,6081.34,4488.64,C425391629,353601.85,355194.55,0,0
475,CASH_OUT,253.23,C138684919,345760.07,345506.84,C858125303,2048058.0,2048311.23,0,0
664,CASH_OUT,19018.11,C996139578,2688.87,0.0,C276248538,773770.75,792788.86,0,0
690,TRANSFER,5247.36,C496442646,172361.39,167114.03,C627722211,1791729.28,1796976.64,0,0
675,CASH_IN,7754.23,C725464884,4428.96,0.0,C562440328,231524.06,239278.29,0,0
380,PAYMENT,10273.0,C693269304,2903.85,0.0,C244405651,30041.78,40314.78,0,0
545,CASH_IN,54501.44,C259014493,5393.79,0.0,C435501022,239510.15,294011.59,0,0
691,TRANSFER,132680.24,C561479973,514354.01,381673.77,C868501922,76961.46,209641.7,0,0
427,CASH_IN,11850.99,C236843584,5401.05,0.0,C517771996,313498.08,325349.07,0,0
613,CASH_IN,1389.1,C144913399,587625.63,586236.53,C623400737,183039.91,184429.01,0,0
268,CASH_IN,10086.42,C430989881,89796.69,79710.27,C920350718,1274487.18,1284573.6,0,0
577,CASH_OUT,19609.57,C491541578,21231.69,1622.12,C217448021,10233.54,29843.11,0,0
417,CASH_IN,36514.09,C954829815,7298.79,0.0,C710803644,1518.38,38032.47,0,0
168,CASH_OUT,9956.1,C142836793,2700270.92,2690314.82,C824802127,190447.52,200403.62,0,0
43,CASH_IN,3495.35,C484194737,18458.82,14963.47,C626728039,79903.35,83398.7,0,0
556,PAYMENT,2079.37,C325567963,18613.32,16533.95,C808753985,57623.39,59702.76,0,0
285,PAYMENT,6803.34,C832363533,1090702.53,1083899.19,M694620935,0.0,0.0,0,0
397,PAYMENT,852.77,C367930513,1554725.53,1553872.76,C835914904,151439.94,152292.71,0,0
12,CASH_OUT,14640.86,C816114302,45256.71,30615.85,C679168164,371360.14,386001.0,0,0
607,CASH_OUT,10572.11,C210373808,639517.91,628945.8,M714406057,0.0,0.0,0,0
302,TRANSFER,10493.58,C479759538,17587.35,7093.77,M604463645,0.0,0.0,0,0
253,TRANSFER,23776.2,C937643439,5357161.47,5333385.27,M611005607,0.0,0.0,0,0
499,CASH_OUT,71428.8,C701170349,4347.98,0.0,C703717150,4603.01,76031.81,0,0
35,DEBIT,7290.69,C536344399,9622.48,2331.79,C267837613,965788.04,973078.73,0,0
727,CASH_IN,9094.27,C766430218,826931.55,817837.28,C644048929,564652.49,573746.76,0,0
90,PAYMENT,4654.09,C904745462,33572.51,28918.42,M159847287,0.0,0.0,0,0
605,CASH_OUT,18532.23,C265950383,931290.96,912758.73,C520246255,194308.4,212840.63,0,0
602,CASH_IN,8011.04,C354194771,23567.28,15556.24,M382813918,0.0,0.0,0,0
418,PAYMENT,45825.2,C274484941,223804.28,177979.08,C631170553,389910.91,435736.11,0,0
115,CASH_IN,44403.36,C958872154,14973.18,0.0,C734629857,401386.13,445789.49,0,0
617,CASH_IN,13018.32,C970559510,51457.6,38439.28,C505657194,741303.64,754321.96,0,0
196,CASH_IN,7190.98,C290108532,4623.92,0.0,C762433935,564138.22,571329.2,0,0
501,CASH_IN,5378.31,C542697755,54408.69,49030.38,M826373230,0.0,0.0,0,0
626,CASH_OUT,16656.4,C126614158,10346.14,0.0,M478777212,0.0,0.0,0,0
493,CASH_OUT,16722.99,C292587044,3779497.26,3762774.27,C922991714,40431.7,57154.69,0,0
75,CASH_OUT,5375.2,C890880074,31527.62,26152.42,C405412480,126637.41,132012.61,0,0
413,CASH_OUT,12489.77,C456681425,5457.15,0.0,M444115773,0.0,0.0,0,0
376,PAYMENT,2536.82,C940081098,238871.99,236335.17,C165953495,81481.26,84018.08,0,0
420,CASH_IN,15936.92,C542073642,5346.69,0.0,C130222592,81515.06,97451.98,0,0
729,CASH_IN,2877.61,C961393416,345919.03,343041.42,M734005271,0.0,0.0,0,0
277,CASH_OUT,25798.03,C819307302,19617.74,0.0,C148445575,417214.42,443012.45,0,0
676,PAYMENT,5038.83,C889262019,55523.47,50484.64,M237651619,0.0,0.0,0,0
394,CASH_OUT,99784.33,C970535450,40966.89,0.0,C998651200,291692.04,391476.37,0,0
457,CASH_OUT,8592.52,C366467544,36043.55,27451.03,M493429840,0.0,0.0,0,0
192,CASH_OUT,11578.99,C386480450,67810.25,56231.26,C474603593,5062.79,16641.78,0,0
739,CASH_IN,994.27,C270937380,15891.8,14897.53,C969251370,10339496.32,10340490.59,0,0
689,CASH_OUT,66823.81,C945436943,6741.08,0.0,C896777778,113059.15,179882.96,0,0
99,CASH_IN,7654.87,C852991721,64710.42,57055.55,M727029775,0.0,0.0,0,0
548,CASH_OUT,110112.39,C216066793,27024.82,0.0,C128883480,169460.3,279572.69,0,0
96,CASH_IN,8711.21,C510751046,4638.18,0.0,C921620818,25914.34,34625.55,0,0
664,CASH_IN,5877.05,C141580226,204545.39,198668.34,C771252921,4822.9,10699.95,0,0
663,TRANSFER,3762.31,C605399561,57948.65,54186.34,C466421402,502049.63,505811.94,0,0
190,CASH_IN,21232.2,C338836384,6813.35,0.0,M508637554,0.0,0.0,0,0
736,TRANSFER,17696.73,C314289692,37218.54,19521.81,M204528821,0.0,0.0,0,0
37,CASH_IN,1095.48,C976803188,44842.06,43746.58,C559720620,5525.29,6620.77,0,0
369,CASH_IN,3451.85,C594246837,7619.25,4167.4,C470594501,404922.08,408373.93,0,0
695,CASH_OUT,23950.07,C475442872,33425664.79,33401714.72,M483718906,0.0,0.0,0,0
525,CASH_OUT,3081.85,C427696198,58948.71,55866.86,C542306042,13270.12,16351.97,0,0
279,CASH_OUT,2379.02,C981044229,38567.34,36188.32,M477172497,0.0,0.0,0,0
217,PAYMENT,10876.57,C953995721,7832278.96,7821402.39,C160611912,3776398.23,3787274.8,0,0
273,PAYMENT,9234.65,C344378798,149219.14,139984.49,M810001048,0.0,0.0,0,0
62,CASH_IN,4040.08,C339362341,671647.43,667607.35,C362238769,3452788.73,3456828.81,0,0
